Title,Link Lyrics,Name,Text Lyrics,Length,Main Language,English Translation Lyrics
A Thing For Me,https://www.metrolyrics.com/a-thing-for-me-lyrics-metronomy.html,metronomy,"I told you how long we've got All the time in the world I've got a thing for you You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me. I told you how long we've got All the time in the world I've got a thing for you You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me.... She's gonna leave at 3 That's what her friend told me Now I can't bear to check the time Tonight she'll take my heart home with her But I'm not ready to let it go now, Oh how long have we got?. I told you how long we've got All the time in the world I've got a thing for you You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me For me. And now it looks to me Like she's about to leave But as she passes she leans close and says: ""My boy, you got to keep that chin up I'm gonna come back here next week for now Just take my telephone number Just remember what I told you"". I told you how long we've got All the time in the world I've got a thing for you, You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me. For me",1307,en,
Summer Jam,https://www.metrolyrics.com/summer-jam-lyrics-metronomy.html,metronomy,"For your love For your smile For your love, love I'll do anything For your love, love I'll do anything",102,en,
Love Underlined,https://www.metrolyrics.com/love-underlined-lyrics-metronomy.html,metronomy,"Our love is underlined 'Cause she wants it all the time And Gil Scott's a friend of mine And southern hummingbird's a friend of mine. Our love is underlined Our love is underlined Our love is underlined Our love is underlined. Our love is underlined 'Cause she wants it all the time And Gil Scott's a friend of mine And southern hummingbird's a friend of mine. I know I'm willing, babe, to go the whole way We could never be alone When you go you're all I'm thinking of With love I'll get you anyway. Our love is underlined Our love is underlined Our love is underlined Our love is underlined That girl's no friend of mine. And it might be hard sometimes Keep looking at me, bright eyes While we're holding hands tonight We're still in love underlined. And it might be hard sometimes Keep looking at me wide eyed While we're holding hands tonight We're still in love underlined",877,en,
Lately,https://www.metrolyrics.com/lately-lyrics-metronomy.html,metronomy,"I've been waiting around For someone like her to get in contact with me She could be the greatest. I know she'd be the greatest If only she was open to see me It's alright tho 'Cause I got time Time is in my essence And time is in my line It's alright tho She'll give me a buzz I'll call her my baby And she'll call me her 'cause Well, I think I'm in love 'cause. Lately, I'll call you When I do nothing, oh! Lately, I'll call you When I do nothing, oh!. Well, that is love Yeah, that is love and it's hard to do It's a job for two. How do I do I do? If I can't get nothing from you I've so much work to do Yeah, I've so much work to do now Oh, it's work for you 'cause. Lately, I'll call you When I do nothing, oh! Lately, I'll call you When I do nothing, oh!",760,en,
Never Wanted,https://www.metrolyrics.com/never-wanted-lyrics-metronomy.html,metronomy,"Never wanted, never needed you said honey, best be leaving if you want, I'll pack a bag foreign money in your hand in your hand baby. Tube of tooth paste, facial cleanser bar of soap, and moisturizer. But it gets better but it gets better. Never wanted, never needed you said honey, how you feeling? hotel pillows, worth a try if you want me, swing on by swing on by baby. Mini bar, with many choices bedside table, distant voices. But its gets better does it get better does it get better does it get better does it get better. Never wanted, never needed you said honey, best be leaving if you want, I'll pack a bag foreign money in your hand in your hand baby",661,en,
Danger Song,https://www.metrolyrics.com/danger-song-lyrics-metronomy.html,metronomy,"Take my hand, touch my face Let me feel your embrace Let me see in your eyes That you won't say goodbye Just tell me how you feel I don't know what you're thinking anymore And if you need me, you'd kiss me Then tell me how you feel And if you want me, you'd show me That your love is for real And if you love me You'd hold me in your arms where I belong So while I'm feeling strong I sing you one last song Let me ask time has passed Do you feel this could last If you don't, why then stay Take your wings, fly away I love you way too much To wanna be the one who brings you down And if you need me, you'd kiss me Then tell me how you feel And if you want me, you'd show me That your love is for real And if you love me You'd hold me in your arms where I belong So while I'm feeling strong I sing you one last song One last song I sing for you Like I always did This time it's for real I never come to you like this Expecting you to turn my kiss Oh no, no, no, no And if you need me, you'd kiss me Then tell me how you feel And if you want me, you'd show me That your love is for real And if you love me You'd hold me in your arms where I belong So while I'm feeling strong I sing you one last song Oh yeah I sing you one last song I sing you one last song",1256,en,
Black Eye/Burnt Thumb,https://www.metrolyrics.com/black-eyeburnt-thumb-lyrics-metronomy.html,metronomy,"Everything is still not a chicken not a body Just an awful sicken silence roarin' in my brain And the fog of death deepens and lies upon the land An ould wan rolls over on her back The grass stains still green upon her chin I can still hear her keenin' and screamin' in the wind God's curse upon you, Lord John Russell May your black hearted soul rot in hell There's no love left on earth and God is dead in heaven In these dark and deadly days of Black 47 God's curse upon you, Lord Trevalian May your great Queen Victoria rot in hell 'Til England and its empire answer before heaven For the crimes they committed in Black 47 Paudie says ""Come on now Don't look back, she's not livin', she's a phantom And she'll curse us if we look into her eyes"" Oh God, I think I'm dyin' the fever's in my brain For can't you see that pack of children up ahead? The beards of old men sproutin' from their chins Can't you hear their screams of hunger on the wind? God's curse upon you, Lord John Russell May your black hearted soul rot in hell There's no love left on earth and God is dead in heaven In these dark and deadly days of Black 47 God's curse upon you, Lord Trevalian May your great Queen Victoria rot in hell 'Til England and its empire answer under heaven For the crimes they committed in Black 47 [Incomprehensible] Darlin' Paudie save me, I think I'm sinkin' fast, me blood is boilin' Don't let me die here in a ditch If the hunger doesn't get me the fever surely will Paudie took me up and threw me across his shoulders He nursed me every day 'til we reached Amerikay Screamin' and shoutin' like two madmen at the wind God's curse upon you, Lord John Russell May your black hearted soul rot in hell There's no love left on earth, God is dead in heaven In the dark and deadly days of Black 47 God's curse upon you, Lord Trevalian May your great Queen Victoria rot in hell 'Til England and its empire answer under heaven For the crimes they committed in Black 47 [Incomprehensible]",1981,en,
Back On The Motorway,https://www.metrolyrics.com/back-on-the-motorway-lyrics-metronomy.html,metronomy,I went and messed around with her heart So now she's run off with my car But I can't live without her (and it's so hard to take) So I've set off out to find her I'm back on the motorway. Chorus: At this wheel I'd drive the earth for her Every carriageway a mile for her These five gears and wheels could drive to her But this carriageway can't take me there. Drivin' at ninety miles per hour It's hard to know what's comin' Then on the horizon Something makes me brake I can see me darlin' ahead on the motorway (I can see us dying on the bonnet of a chevrolet) So why's my baby lying on the side of the motorway. (I wish that I had never said the things that I'd told her today) 'Cos now she's left me crying on the shoulder of the motorway. Chorus. Sax solo!,760,en,
16 Beat,https://www.metrolyrics.com/16-beat-lyrics-metronomy.html,metronomy,"My sweet sixteen beat The way you taunt me When fed correctly Is weighted gently. I added one thing (just one thing) The love triangle (a love triangle) It makes my dreams sing (my dreams sing) My beats were off. See the stars deep in the night (see the stars deep in the night) Think about you all the time (I think about you all the time) Darling if you take my hand (darling, if you take my hand) You'll feel the magic that was mine (you'll feel the magic that was mine). My sweet sixteen beat The way you taunt me Must be wet softly Must be well-loved. See the stars deep in the night (see the stars deep in the night) Think about you all the time (I think about you all the time) Darling if you take my hand (darling, if you take my hand) You'll feel the magic that was mine (you'll feel the magic that was mine). Got high going Got a voice with soul and I never know that Until we hit the road and Got loving on the mind",926,en,
A Thing For Me,https://www.metrolyrics.com/a-thing-for-me-lyrics-metronomy.html,metronomy,"I told you how long we've got All the time in the world I've got a thing for you You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me. I told you how long we've got All the time in the world I've got a thing for you You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me.... She's gonna leave at 3 That's what her friend told me Now I can't bear to check the time Tonight she'll take my heart home with her But I'm not ready to let it go now, Oh how long have we got?. I told you how long we've got All the time in the world I've got a thing for you You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me For me. And now it looks to me Like she's about to leave But as she passes she leans close and says: ""My boy, you got to keep that chin up I'm gonna come back here next week for now Just take my telephone number Just remember what I told you"". I told you how long we've got All the time in the world I've got a thing for you, You've got a thing for me. I've got my mind made up You've got my heart you know You've got a thing for me You've got a thing for me. For me",1307,en,
Back On The Motorway,https://www.metrolyrics.com/back-on-the-motorway-lyrics-metronomy.html,metronomy,I went and messed around with her heart So now she's run off with my car But I can't live without her (and it's so hard to take) So I've set off out to find her I'm back on the motorway. Chorus: At this wheel I'd drive the earth for her Every carriageway a mile for her These five gears and wheels could drive to her But this carriageway can't take me there. Drivin' at ninety miles per hour It's hard to know what's comin' Then on the horizon Something makes me brake I can see me darlin' ahead on the motorway (I can see us dying on the bonnet of a chevrolet) So why's my baby lying on the side of the motorway. (I wish that I had never said the things that I'd told her today) 'Cos now she's left me crying on the shoulder of the motorway. Chorus. Sax solo!,760,en,
Back Together,https://www.metrolyrics.com/back-together-lyrics-metronomy.html,metronomy,"I remember when I met you we had a right old gas Gas, gas, gas, gas, gas And now I'm telling you the truth we should have made that last Last, last, last, last, last Look at this picture, how well it's framed I'll need your credit card and maiden name I remember when I met you we had a right old gas. You And I Have Got To Get Back Together. Hey girl (Who me?) Yeah you I've been loving what I see you do at grad school (Oh) Perhaps you'd come to lunch with me (Huh?) I'm sure I'd fine some time in my diary Mmm, now let's see Yeah, Monday looks quite good to me (Monday looks quite good to me too I'll see if I can book us a table Someplace really, really good). You And I Have Got To Get Back Together. You And I Have Got To Get Back Together. And even when I'm low on time I swear, I'll spend it with you boy You needn't worry, it's alright I swear, I'll spend it with you And even when I'm low on time I swear, I'll spend it with you boy You needn't worry, it's alright I swear, I'll spend it with you",1006,en,
Bearcan,https://www.metrolyrics.com/bearcan-lyrics-metronomy.html,metronomy,"Her baby's got the loving arm I never get too close, I like to get results Her baby's got the loving arm I never get too close, I'm flying down the coast To love, to love Her baby's got the loving arm I never get too close, I like to get results Her baby's got the loving arm I never get too close, I'm gunning down the coast To love, to love, to love Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the Her baby's got the loving arm",666,en,
Black Eye/Burnt Thumb,https://www.metrolyrics.com/black-eyeburnt-thumb-lyrics-metronomy.html,metronomy,"Everything is still not a chicken not a body Just an awful sicken silence roarin' in my brain And the fog of death deepens and lies upon the land An ould wan rolls over on her back The grass stains still green upon her chin I can still hear her keenin' and screamin' in the wind God's curse upon you, Lord John Russell May your black hearted soul rot in hell There's no love left on earth and God is dead in heaven In these dark and deadly days of Black 47 God's curse upon you, Lord Trevalian May your great Queen Victoria rot in hell 'Til England and its empire answer before heaven For the crimes they committed in Black 47 Paudie says ""Come on now Don't look back, she's not livin', she's a phantom And she'll curse us if we look into her eyes"" Oh God, I think I'm dyin' the fever's in my brain For can't you see that pack of children up ahead? The beards of old men sproutin' from their chins Can't you hear their screams of hunger on the wind? God's curse upon you, Lord John Russell May your black hearted soul rot in hell There's no love left on earth and God is dead in heaven In these dark and deadly days of Black 47 God's curse upon you, Lord Trevalian May your great Queen Victoria rot in hell 'Til England and its empire answer under heaven For the crimes they committed in Black 47 [Incomprehensible] Darlin' Paudie save me, I think I'm sinkin' fast, me blood is boilin' Don't let me die here in a ditch If the hunger doesn't get me the fever surely will Paudie took me up and threw me across his shoulders He nursed me every day 'til we reached Amerikay Screamin' and shoutin' like two madmen at the wind God's curse upon you, Lord John Russell May your black hearted soul rot in hell There's no love left on earth, God is dead in heaven In the dark and deadly days of Black 47 God's curse upon you, Lord Trevalian May your great Queen Victoria rot in hell 'Til England and its empire answer under heaven For the crimes they committed in Black 47 [Incomprehensible]",1981,en,
Call Me,https://www.metrolyrics.com/call-me-lyrics-metronomy.html,metronomy,Call it as you see Call it what you like Call it you and me Call it anything Only wrong to do Saw it from afar Coming into view Call it anything Call it your friend But everyone's your friend Only if they say Call up on me We all need company. Call me Valentine Call me Valentine. Follow Rivoli Follow Vivienne Follow them to me Follow anything Only wrong to do Saw them from afar Crashing in to view Follow anything Follow your friends But everyone's your friend Only if the say Call up on me But you belong to me. We can get better We can get better We can get better We can get better We can do anything You could be mine. Yeah we can try anything We can say we'll try anything And you could be mine,702,en,
Corinne,https://www.metrolyrics.com/corinne-lyrics-metronomy.html,metronomy,"Oh Corinne I've got a pain in my heart I think it's because of you 'Cause they kicked me out of the forces When I laid a hand on you. Oh Corinne I'd take this pain in my heart For just one night with you If they'd let me back in the forces And I could lay my hand on you. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again. I've got my heart tight up, I've got my heart in a bind She just wants to dance all the time. I've got my heart tight up, I've got my heart in a bind She just wants to dance all the time. I've got my heart tight up, I've got my heart in a bind She just wants to dance all the time. I've got my heart tight up, I've got my heart in a bind She just wants to dance all the time. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again. I've got my heart tight up Now with the boom and the bang I'm not gonna fight you again.  ",1361,en,
Danger Song,https://www.metrolyrics.com/danger-song-lyrics-metronomy.html,metronomy,"Take my hand, touch my face Let me feel your embrace Let me see in your eyes That you won't say goodbye Just tell me how you feel I don't know what you're thinking anymore And if you need me, you'd kiss me Then tell me how you feel And if you want me, you'd show me That your love is for real And if you love me You'd hold me in your arms where I belong So while I'm feeling strong I sing you one last song Let me ask time has passed Do you feel this could last If you don't, why then stay Take your wings, fly away I love you way too much To wanna be the one who brings you down And if you need me, you'd kiss me Then tell me how you feel And if you want me, you'd show me That your love is for real And if you love me You'd hold me in your arms where I belong So while I'm feeling strong I sing you one last song One last song I sing for you Like I always did This time it's for real I never come to you like this Expecting you to turn my kiss Oh no, no, no, no And if you need me, you'd kiss me Then tell me how you feel And if you want me, you'd show me That your love is for real And if you love me You'd hold me in your arms where I belong So while I'm feeling strong I sing you one last song Oh yeah I sing you one last song I sing you one last song",1256,en,
Everything Goes My Way,https://www.metrolyrics.com/everything-goes-my-way-lyrics-metronomy.html,metronomy,"When I take you back,  I thought you'd only up and run But you are still here, I know And when I take you back, I thought you'd only up and run But you are still here, you are still here. And now everything goes my way And now everything goes my way,  it feels so good to have you back my love I'm in love again... Love, I'm in love again... Why give it all on you,  you shot a hole in my heart straight through. When you pushed me aside, three weeks I cried But now you got me back,  You know I'll never up and run Yeah I stay in here, I stay right here And now everything goes my way And now everything goes my way,  it feels so good to have you back my love I'm in love again... Love, I'm in love again... Love, I'm in love again... Love, I'm in love again... .  ",766,en,
Hang Me Out To Dry,https://www.metrolyrics.com/hang-me-out-to-dry-lyrics-metronomy.html,metronomy,"Hang me out to dry Take me for a ride Do whatever you feel like You're behind the wheel Drive. Each night that we go out, she'll put on her red coat And I know what that means It means that we're in love and that's enough now Buckle up and windows down now Ain't that a little too much for you? Ain't that a little too much for you?. Hang me out to dry Take me for a ride Do whatever you feel like You're behind the wheel Drive Hang me out to dry Take me for a ride Do whatever you feel like You're behind the wheel Drive. Since we've been growing up, I've always take these same roads And I've kept the car clean I remember first night out, let the dance now Flower shaking in my hands now Trying to give you something more than The other ones who came before me. Monday night, running late, getting you from your parents' place In and out, to the show, trying to fix the radio Getting drunk, arguing, stumbling off into the streets Making out, making up, it's alright cause we're in love At the spot on the hill, looking down upon the city Taking trips suddenly, All the while you're looking for tea Picnicing in the park, sleeping through the midday sun Talking 'bout history, talking only you and me. Hang me out to dry Take me for a ride Do whatever you feel like You're behind the wheel Drive. Take me down lonely roads And to the old spots we know Yeah, we can go on and on and on Behind the wheel Take me down lonely roads And to the old spots we know Yeah, we can go on and on and on Behind the wheel Drive",1515,en,
Heartbreaker,https://www.metrolyrics.com/heartbreaker-lyrics-metronomy.html,metronomy,"I heard she broke your heart again So now you're gonna come and see me We're back to the start again When's she gonna set me free?. I've been there time and time again The girl's no good for me and you She hurts me too. I heard she broke your heart again I heard she broke your heart Well, that girl's a heartbreaker. I heard she broke your heart again I heard she broke your heart Well, that girl's a heartbreaker. Well now, that girl may have friends in the business And great qualities that I have yet to see But in my eyes, she's done us wrong Enough times for you to side with me. I heard she broke your heart again I heard she broke your heart Well, that girl's a heartbreaker. I heard she broke your heart again I heard she broke your heart Well, that girl's a heartbreaker. Heartbreaker, I'll break her Heartbreaker, I'll break ya Heartbreaker, I'll break her Heartbreaker, I'll break ya. Heartbreaker, I'll break her Heartbreaker, I'll break ya Heartbreaker, I'll break her Heartbreaker, I'll break ya",1010,en,
Holiday,https://www.metrolyrics.com/holiday-lyrics-metronomy.html,metronomy,"I've been watching my money (Watching my money) Save, saving up for a holiday (Up for my holiday) A week in Paris (a week in Paris), a trip to Rome I can't afford to go on my own. So you want me to yourself Well, you must know that won't happen So you want me to yourself Well, you must know that won't happen. I've prepared my bikini (My bikini) Prepared for my holiday (For my holiday). We won't go to Paris It's full of things you like too much We won't go to Germany It's full of girls that you like to touch. We won't go to Paris It's full of things you like too much We won't go to Germany It's full of girls that you like to touch. So you want me to yourself Well, you must know that won't happen So you want me to yourself Well, you must know that won't happen. So you want me to yourself Well, you must know that won't happen So you want me to yourself Well, you must know that won't happen",899,en,
How Say,https://www.metrolyrics.com/how-say-lyrics-metronomy.html,metronomy,"You really hurt me, you left me out in the rain You left me nothing but a lot of memories and pain I thought that you were happy That we would be forever but I was wrong I couldn't see the signs you gave You never even let me know, no, no, no How could you say you love me If you really didn't mean it? I gave you all the love I had to give Baby, I trusted you with all my heart You took my love, tore it apart How could you say you love me If you didn't mean it, if you didn't mean it? No, no, didn't mean it I never left your side, I was there through thick and thin And baby when you would cry, your heart I would always mend How could you throw love away? You left me flat right on my face I'm so sad, my feelings all have run away And I'm living in loneliness, so lonely, so lonely How could you say you love me If you really didn't mean it? I gave you all the love I had to give Baby, I trusted you with all my heart You took my love, tore it apart How could you say you love me If you didn't mean it, if you didn't mean it? How could you say you love me If you really didn't mean it? I gave you all the love I had to give Baby, I trusted you with all my heart You took my love, tore it apart How could you say you love me If you didn't mean it, if you didn't mean it? Tore my love, tore my heart, baby You hurt me so bad, now I'm standing here so sad Oh, babe, oh, my, my baby Don't know what to do Don't know what to say Don't know how to feel, hurt me so bad If you didn't mean it You shouldn't have said",1513,en,
I'm Aquarius,https://www.metrolyrics.com/im-aquarius-lyrics-metronomy.html,metronomy,"Just from fighting Just one anniversary So I never thought you'd be the one to up and leave You said our love was written in the stars. But I never paid attention to my charts But now I see how quick you must want to forget Cause you left the ring I bought you with your cigarettes Well I can finish up if you don't want them And I can take the ring back where I got it from. I can love it, or I can leave it You said honey, I Best believe it Cause your a novice, and I'm a taurus, and I'm not gonna say I'm not gonna do. I can love it, or I can leave it You say honey I Best believe it Cause you're a taurus, and I'm aquarius, and I'm not gonna say I'm not gonna do. Never thought about it sentimentally Never saw just how much you thought I meant to me Never learned about it at university Never thought about it cause your the first, you see And I'm aware of the procedure But normally it's me that leaves her I guess I'm finished up It's time to move on I'm taking the ring back to where I got it from. I can love it, or I can leave it You said honey I, best believe it Cause your a novice, and I'm a taurus, and I'm not gonna say I'm not gonna do. I can love it I can leave it You said honey, I Best believe it Cause your a novice and I'm a taurus We've had problem. We're notorious for them It's what your friends said Now you're inside there. I've seen our stars and There's nothing aligning. That's Cause I'm Aquarius Yeah I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius I'm Aquarius",1651,en,
Lately,https://www.metrolyrics.com/lately-lyrics-metronomy.html,metronomy,"I've been waiting around For someone like her to get in contact with me She could be the greatest. I know she'd be the greatest If only she was open to see me It's alright tho 'Cause I got time Time is in my essence And time is in my line It's alright tho She'll give me a buzz I'll call her my baby And she'll call me her 'cause Well, I think I'm in love 'cause. Lately, I'll call you When I do nothing, oh! Lately, I'll call you When I do nothing, oh!. Well, that is love Yeah, that is love and it's hard to do It's a job for two. How do I do I do? If I can't get nothing from you I've so much work to do Yeah, I've so much work to do now Oh, it's work for you 'cause. Lately, I'll call you When I do nothing, oh! Lately, I'll call you When I do nothing, oh!",760,en,
Love Letters,https://www.metrolyrics.com/love-letters-lyrics-metronomy.html,metronomy,"Love letters Love letters Love letters Love letters. Love letters, all I see On every day I read The bits of yellow paper Addressed from you to me. And every day it shows Inside a book of stamps To tell you what I'm up to And say just how I feel. You've got me writing Love letters I'll always write you Love letters. You've got me writing Love letters I'll always write you Love letters. From far across the sea They fly from you to me But still I get no sleep Oh, my love, don't be mad. Cause I'll keep on writing Love letters I'll keep on writing Love letters I'll keep on writing Love letters I'll keep on writing Love letters. Love letters Love letters",657,en,
Love Underlined,https://www.metrolyrics.com/love-underlined-lyrics-metronomy.html,metronomy,"Our love is underlined 'Cause she wants it all the time And Gil Scott's a friend of mine And southern hummingbird's a friend of mine. Our love is underlined Our love is underlined Our love is underlined Our love is underlined. Our love is underlined 'Cause she wants it all the time And Gil Scott's a friend of mine And southern hummingbird's a friend of mine. I know I'm willing, babe, to go the whole way We could never be alone When you go you're all I'm thinking of With love I'll get you anyway. Our love is underlined Our love is underlined Our love is underlined Our love is underlined That girl's no friend of mine. And it might be hard sometimes Keep looking at me, bright eyes While we're holding hands tonight We're still in love underlined. And it might be hard sometimes Keep looking at me wide eyed While we're holding hands tonight We're still in love underlined",877,en,
Love's Not an Obstacle,https://www.metrolyrics.com/loves-not-an-obstacle-lyrics-metronomy.html,metronomy,"Yeah, nobody's watching us, keep Holding my hand I spent fourteen weeks with fourteen lovers. Yeah, anything's possible and Love's not an obstacle I spend fourteen weeks with fourteen lovers. I've got an appetite And seeing the feeling's right Down to my fingertips I'll take you away from this, but. Everything's so complicated I don't understand, translate it Thought you'd be the one to save me Love and understanding, baby. Yeah, anything's possible When love's not an obstacle. Yeah, anything's possible When love's not an obstacle. Everything's so complicated I don't understand, translate it Thought you'd be the one to save me Love and understand me, baby. Everything's so complicated I don't understand, translate it Thought you'd be the one to save me Love and understand me, baby",790,en,
Loving Arm,https://www.metrolyrics.com/loving-arm-lyrics-metronomy.html,metronomy,Her baby's got the loving arm I never get too close I like to get results Her baby's got the loving arm I never get too close I'm flying down the coast To love To love Her baby's got the loving arm I never get too close I like to get results Her baby's got the loving arm. I never get too close I'm gunning down the coast To love To love To love To love Her baby's got the Her baby's got the Her baby's got the Her baby's got the. Her baby's got the Her baby's got the Her baby's got the Her baby's got the. Her baby's got the Her baby's got the Her baby's got the Her baby's got the. Her baby's got the Her baby's got the Her baby's got the Her baby's got the. Loving arm,672,en,
Miami Logic,https://www.metrolyrics.com/miami-logic-lyrics-metronomy.html,metronomy,Well it's the hardest part you'll never know Yeah it's the hardest part you'll never know I tried to capture it on video But it's the hardest part you'll never know. You push it in the ground for it to grow I saw it on a television show I got it from some guy i know But it's the hardest part you'll never know I saw the message that your lover wrote I saw the message that your lover wrote I sealed it safe inside an envelope And then I hid it in the undergrouth. You burn the paper with the pen that wrote I saw it on a television show It helps to let the demon go But the hardest part you'll never know. Opening you heart to someone Fallen leaves for us no fun. Just look what's been going on Your love's got you holding on By you fingernails,745,en,
Mick Slow,https://www.metrolyrics.com/mick-slow-lyrics-metronomy.html,metronomy,"You're never around it's not enough But I can forgive that stuff I couldn't have found out hard enough Yeah it's pretty tough. Light marks above the letter Front's coming together And I've checked the weather It's only getting wetter man Now dance something real A toe tap a heel I'll tell you the deal It went to a better man Keep one eye upon the sun Heart beats loud like big bass drum Something unbelievable Has come when it needed to. Keep one eye upon the door Look for what's incredible Something unbelievable Like I've never see before. I've got something better Perfect for this weather You and I together Might it last for ever?. I've got something better Perfect for this weather You and I together Might it last for ever? Ever, ever, ever (ever, ever, ever) Ever, ever, ever. I know you I know you I know you I know you I know you I know you",853,en,
Monstrous,https://www.metrolyrics.com/monstrous-lyrics-metronomy.html,metronomy,"Everything and nothing matters now, with you hold your hair back if you feel unwell, do you? Every nights the mark of a new day and every day's the mark of something new Promise that you'll follow me, This wasn't meant for me and you. So hold on tight to everything you love Honestly its all I care about Hold on tight to everything you love Honestly its all I'm thinking of Hold on tight to everything you care about Hopelessly it's all I dream about Hold on tight because this may be the last time we dance. Didn't say you couldn't do it well Only said I have to try again I could never stop from listening in Someones left the car engine running Every nights the mark of a new day And everyday's the mark of something new Promise that you'll follow me, I couldn't stand to be alone. And it could wait wait for the after show I've got four more so why you bawling for? I've got to hold back to then And I couldn't have ever swam better, but you could have turned a blind eye But I've gone over the road and I'm gonna go this time. So hold on tight to everything you love Honestly its all I care about Hold on tight to everything you love Honestly its all I'm thinking of Hold on tight to everything you care about Hopelessly it's all I dream about Hold on tight because this may be the last time we dance",1306,en,
Month of Sundays,https://www.metrolyrics.com/month-of-sundays-lyrics-metronomy.html,metronomy,I see wh're similar But I've never thought much about it 'Cause I've got young Mystery And I couldn't live without her We're kind of sleeping when you laugh Say I'm cheapening your love But it's with young Mystery That I plan on setting free now. She'd buzz a bell and run We'd skip and laugh I hold her hand She comes in a halo What she meant to me I couldn't see. I-I see we're similar But I can't take it all from you Unless you want me to I'll take you away from this old horrible town And just maybe one day e'll want to come back And walk these streets. Play buzz-a-bell and run We'd skip and laugh I'll hold her hand She comes in a halo What she meant to me I couldn't see. Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays Newer in a month of Sundays,1044,en,
My Heart Rate Rapid,https://www.metrolyrics.com/my-heart-rate-rapid-lyrics-metronomy.html,metronomy,"What's she gonna do, rate, my friend? What's she gonna do, rate? What's she gonna do, rate, my friend? What's she gonna do, rate?. Those who doubt it Show, I've got it I'm gonna tell her with my heart rate rapid It might be love It might be love It might be love It might be love It might be love. Those who doubt it Show, I've got it I'm gonna tell her with my heart rate rapid It might be love It might be love It might be love It might be love It might be love. What's she gonna do, rate, my friend? What's she gonna do, rate? What's she gonna do, rate, my friend? What's she gonna do, rate?. Those who doubt it Show, I've got it I'm gonna tell her with my heart rate rapid It might be love It might be love It might be love It might be love It might be love It might be love. It might be love It might be love It might be love It might be love It might be love. It might be love It might be love It might be love It might be love It might be love. It might be love It might be love It might be love It might be love It might be love",1036,en,
My House,https://www.metrolyrics.com/my-house-lyrics-metronomy.html,metronomy,"I called you late again Did it to wake you up Don't fall asleep again I'm just arriving. Oh oh (oh oh) I've seen it before (before) I had a friend who called it misunderstanding Oh oh (oh oh) It's nothing at all (at all) You and your friend we've got a good understanding. I'll make another call Oh you never know I'll make another call Oh you never know Are we planning on the long weekend Trying to make the call again Oh you never know I'll make another call Oh you never know. Are we underneath the mantelpiece Covered up in magazines You will found the thing your heart desires I can understand your pain Living on your own again It's always half-empty in your cup, fill it up now. Oh oh (oh oh) I've seen it before (before) I had a friend who called it misunderstanding Oh oh (oh oh) It's nothing at all (at all) You and your friend we've got a good understanding. We can recall when we get to my house We can recall when we get to my house We can recall when we get to my house We can recall when we get to my house. Yeah, I love my house (My house, my house)",1066,en,
Never Wanted,https://www.metrolyrics.com/never-wanted-lyrics-metronomy.html,metronomy,"Never wanted, never needed you said honey, best be leaving if you want, I'll pack a bag foreign money in your hand in your hand baby. Tube of tooth paste, facial cleanser bar of soap, and moisturizer. But it gets better but it gets better. Never wanted, never needed you said honey, how you feeling? hotel pillows, worth a try if you want me, swing on by swing on by baby. Mini bar, with many choices bedside table, distant voices. But its gets better does it get better does it get better does it get better does it get better. Never wanted, never needed you said honey, best be leaving if you want, I'll pack a bag foreign money in your hand in your hand baby",661,en,
